ID,Nombre,Habitaciones,Parcelas,Plazas,Cabañas,Fecha Inscripción,Departamento,Clasificación,Localidad
345,CABAÑAS ALDO,2,0,11,0,08/02/2011,San Rafael,PAT (Propiedad Alquiler Temporario),LAS PAREDES
346,PUEBLO DEL RÍO,7,0,40,0,30/01/2004,Lujan,Cabañas,POTRERILLOS
347,FUENTE MAYOR HOTEL & RESORT,52,0,104,0,28/09/2011,Tunuyan,Hotel,VISTA FLORES
348,CAMPING DON RAMÓN,0,0,0,0,05/01/2011,Tunuyan,Camping,MANZANO HISTÓRICO
349,NG,0,0,0,0,11/04/2019,Guaymallen,Hospedaje,SAN JOSÉ
350,ALTA MENDOZA,10,0,30,0,24/11/2017,Capital,Hospedaje,CIUDAD
354,GRAN HOTEL POTRERILLOS,34,0,75,0,08/04/2016,Lujan,Hotel,POTRERILLOS
355,DON VENANCIO,0,0,0,0,15/03/2004,Tunuyan,Campamento,CAMINO AL MANZANO
356,ARGENTINO,46,0,100,0,18/04/2004,Capital,Hotel,CIUDAD
357,HOSTAL NAHUEL,8,0,32,0,01/08/2011,San Rafael,Hospedaje,CIUDAD
358,QUINTA RUFINO,6,0,18,0,20/09/2019,Capital,Hospedaje,CIUDAD
359,EL DORADO,150,0,0,0,04/10/2011,Rivadavia,Hospedaje,LA REDUCCIÓN
360,INTI WAYRA,0,0,0,0,31/05/2004,San Rafael,Camping,VALLE GRANDE
361,PASOS ANDINOS,3,0,12,0,17/08/2011,San Carlos,PAT (Propiedad Alquiler Temporario),EUGENIO BUSTOS
362,ALGODÓN WINE ESTATES,8,0,20,0,05/07/2013,San Rafael,Hospedaje,CUADRO BENEGAS
363,SESMA,15,0,70,0,07/06/2004,San Rafael,Apart-Hotel,CUADRO NACIONAL
364,TERMINAL,0,0,0,0,01/01/1986,Guaymallen,Hospedaje,SAN JOSÉ
365,EL DIQUE,20,0,80,0,12/07/2004,Malargue,Camping,DIQUE BLAS BRISOLI
368,PATIOS DEL MEDITERRÁNEO,17,0,65,0,10/08/2004,San Rafael,Apart-Hotel,CIUDAD
369,CASA HUESPED,4,0,9,0,20/01/2016,Godoy Cruz,Hospedaje,CIUDAD
370,CABAÑAS DE LA GRANJA,4,0,6,0,31/03/2021,Malargue,Cabañas,CIUDAD
372,ÁLAMO,13,0,38,0,22/02/2005,Capital,Hostel,CIUDAD
373,LA POSADA DEL MONJE,7,0,14,0,25/02/2005,San Carlos,Hospedaje,CIUDAD
374,SEU SEK,1,0,8,0,15/03/2005,Malargue,Hospedaje,CIUDAD
375,VALLE NEVADO,4,0,12,2,07/07/2020,Malargue,Hospedaje,LOS MOLLES
376,CABAÑAS LA ILUSIÓN,0,0,0,0,12/02/2019,Tunuyan,Hospedaje,MANZANO HISTÓRICO
377,TERRALTA,8,0,44,0,05/05/2005,Lujan,Cabañas,BLANCO ENCALADA
378,VILLA DEL SOL,10,0,35,10,07/06/2005,Gral. Alvear,Cabañas,CIUDAD
379,ESTANCIA LOS MORROS,2,0,6,0,07/06/2005,Malargue,Hospedaje,CIUDAD
380,EYE HUTU (CASA DEL ÁRBOL),5,0,31,0,22/10/2008,Lujan,PAT (Propiedad Alquiler Temporario),CIUDAD
382,LAS ESCONDIDAS,0,0,27,6,06/12/2013,San Rafael,Cabañas,VALLE GRANDE
383,RINCÓN SUR,7,0,42,0,01/07/2005,Malargue,PAT (Propiedad Alquiler Temporario),CIUDAD
384,OASIS DEL SOL,0,0,0,0,05/07/2005,San Rafael,Hospedaje,VILLA 25 DE MAYO
385,COMPLEJO TURÍSTICO CIPOLLETTI,0,0,0,0,12/02/2009,Lujan,Hospedaje,DIQUE CIPOLLETTI
386,UMBRAL DEL ACONCAGUA,23,0,80,0,09/01/2019,Capital,Apart-Hotel,CIUDAD
387,LOS NIETOS,5,0,30,0,31/08/2005,San Rafael,Cabañas,CIUDAD
388,VILLA VICTORIA WINE LODGE,5,0,10,0,19/09/2011,Maipu,Hospedaje,COQUIMBITO
389,LARES DE CHACRAS,11,0,25,0,16/09/2005,Lujan,PAT (Propiedad Alquiler Temporario),CHACRAS DE CORIA
390,POSADA SALENTEIN,8,0,20,0,28/09/2005,Tunuyan,Hostería Rural,LOS ÁRBOLES
391,POSTALES DEL PLATA,0,0,0,0,03/10/2005,Tunuyan,Hostería,COLONIA LAS ROSAS
392,HOSTAL CAMINITO,26,0,26,0,07/10/2005,San Rafael,Hostel,CIUDAD
393,LA VINYET,1,0,6,0,09/04/2019,Gral. Alvear,Hospedaje,CIUDAD
394,TIEMPO ANDINO,12,0,48,0,07/12/2005,San Rafael,Apart-Hotel,CIUDAD
395,AUBERGE DU VIN,28,0,56,0,22/08/2017,Tupungato,Hospedaje,GUALTALLARY
396,PASAMBAY,20,0,40,0,16/12/2005,Rivadavia,Hotel,CIUDAD
397,HOME SUITES,12,0,37,0,01/08/2003,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
398,LUZ DEL AMANECER,2,0,14,0,27/09/2004,Lujan,Cabañas,LAS COMPUERTAS
399,TERRA NOSTRA,2,0,10,0,08/02/2012,Gral. Alvear,PAT (Propiedad Alquiler Temporario),EL JUNCALITO
400,ESTACIÓN MENDOZA,4,0,14,0,17/01/2006,Capital,Hostel,CIUDAD
401,LA ESCONDIDA,10,0,25,0,06/02/2006,Malargue,Hospedaje,CAÑADA COLORADA
402,COMPLEJO TURÍSTICO EL MANGRULLO,12,0,65,0,07/02/2011,San Rafael,Hospedaje,RAMA CAÍDA
403,LAO,22,0,22,0,10/02/2006,Capital,Hostel,CIUDAD
404,SOLAR DE GÜEMES,0,0,0,0,25/09/2021,Guaymallen,PAT (Propiedad Alquiler Temporario),GUAYMALLÉN
405,EDUARDO BENAROYA,12,0,24,0,17/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
406,ARIES,100,0,270,0,17/11/1997,Malargue,Hotel,LAS LEÑAS
407,FINCA LA ENCANTADA,8,0,7,0,31/01/2014,San Rafael,Hospedaje,RAMA CAÍDA
408,FINCA LA RAQUEL,1,0,11,0,06/04/2006,San Rafael,PAT (Propiedad Alquiler Temporario),CUADRO NACIONAL
409,EMBASSI,0,0,0,0,17/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
410,JORGE ORTÍZ BIALET,0,0,0,0,17/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
411,SAN LORENZO APARTMENTS,30,0,90,0,17/10/2011,Capital,Apart-Hotel,CIUDAD
412,VECCHIA ROMA,44,0,90,0,26/10/2011,Capital,Hotel,CIUDAD
413,LOVELY HOME,0,0,0,0,17/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
414,PATRICIA CELIA RAGUSA,0,0,0,0,30/01/2002,Lujan,PAT (Propiedad Alquiler Temporario),CHACRAS DE CORIA
416,TERRALTA CAMPING,6,0,22,0,22/02/2012,Lujan,Hospedaje,LAS COMPUERTAS
417,JOSEFINA MERCEDES MAZA,0,0,0,0,17/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
418,CARLOS ALBERTO DÁVILA,0,0,0,0,17/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
419,APARTAMENTOS MDZ,3,0,12,0,07/06/2018,Capital,Hospedaje,CIUDAD
420,FLORENCIO ETURA,0,0,0,0,17/10/2001,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
421,AGUA DEL CORRAL,0,0,0,0,04/07/2019,Capital,Hospedaje,CIUDAD
422,CAVAS DEL MORO,0,0,25,0,17/10/2001,San Rafael,PAT (Propiedad Alquiler Temporario),RAMA CAÍDA
423,EDICIONES CULTURALES,0,0,0,0,17/10/2001,Malargue,Vivienda de Uso Turístico,CIUDAD
424,BOSQUE DEL SOL,2,0,8,2,13/03/2014,Malargue,PAT (Propiedad Alquiler Temporario),CIUDAD
425,IDA ELISA GAÍDO DE MARCHESINI,0,0,0,0,17/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
426,CABAÑAS DEL LAGO,0,0,0,0,07/10/2002,San Rafael,Cabañas,LOS REYUNOS
427,MIGUEL RAFAEL CARRIÓ,0,0,0,0,17/10/2001,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
428,BALLPARAÍSO,0,0,0,0,20/11/2007,Tunuyan,Hospedaje,TUNUYÁN
429,CASA DEL ANCLA,0,0,0,0,14/08/2002,San Rafael,PAT (Propiedad Alquiler Temporario),EL NIHUIL
430,HOTEL LAERTE,20,0,56,0,21/01/2014,Capital,Hospedaje,CIUDAD
432,ADRIANA SILVIA GONZÁLEZ,0,0,0,0,06/02/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
433,MARÍA ELENA POLIMENI DE CINTA,0,0,0,0,06/11/2001,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
435,INNOVA S.R.L.,0,0,0,0,19/10/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
436,DON VICTORIO,0,0,0,0,19/10/2001,Guaymallen,PAT (Propiedad Alquiler Temporario),CIUDAD
437,WINE APARTS,8,0,33,0,04/07/2013,Capital,Hospedaje,CIUDAD
439,DEPARTAMENTOS RÍOS,0,0,0,0,19/10/2001,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
440,CAMILO,4,0,20,3,03/12/2008,San Carlos,Hospedaje,LA CONSULTA
441,CASAS DE CAMPO LA JOSEFINA,1,0,10,0,05/06/2013,San Rafael,Hospedaje,RAMA CAÍDA
442,DEPARTAMENTOS VILLA LUJÁN,16,0,60,0,19/10/2001,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
443,ADRIANA SILVIA GONZÁLEZ,0,0,0,0,12/11/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
445,SOL DEL VALLE,0,0,0,0,22/11/2001,San Rafael,PAT (Propiedad Alquiler Temporario),LAS PAREDES
446,CASA DE CAMPO VISTALBA,0,0,0,0,15/11/2001,Lujan,PAT (Propiedad Alquiler Temporario),VISTALBA
447,CASAS DE LA MONTAÑA,0,0,0,0,15/11/2001,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
448,WALTER RICARDO ISOLER,0,0,0,0,28/11/2001,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
449,EL EDÉN,0,0,0,0,03/12/2001,San Rafael,PAT (Propiedad Alquiler Temporario),LAS PAREDES
450,SUANGEL,12,0,38,6,08/01/2015,Malargue,Cabañas,CIUDAD
451,DARDO RUBÉN OCHOA,0,0,0,0,19/12/2001,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
452,MANLIO DE MARTIS,0,0,0,0,19/12/2001,Malargue,Vivienda de Uso Turístico,LAS LEÑAS
453,AL SOL MENDOZA,0,0,0,0,14/09/2001,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
454,PARK SUITES,53,0,180,0,15/01/2002,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
455,DON ANICETO,3,0,18,0,19/12/2017,Gral. Alvear,Hospedaje,EL JUNCALITO
456,QUINTA LOS OLIVOS,0,0,0,0,03/04/2002,Lujan,PAT (Propiedad Alquiler Temporario),VISTALBA
457,RUBÉN DARÍO MERIGGIO,0,0,0,0,15/04/2002,Lujan,PAT (Propiedad Alquiler Temporario),CHACRAS DE CORIA
458,HUMBERTO GIJÓN,6,0,25,0,15/04/2002,Guaymallen,PAT (Propiedad Alquiler Temporario),VILLA NUEVA
459,NENA,0,0,0,0,17/04/2002,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
460,LA SOÑADA,3,0,0,0,05/07/2013,Malargue,PAT (Propiedad Alquiler Temporario),FINCA 17
461,MARIO GÓMEZ,0,0,0,0,02/05/2002,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
462,EL ARCA DE NOE,3,0,18,0,21/01/2013,San Rafael,PAT (Propiedad Alquiler Temporario),RAMA CAÍDA
463,EL OLIVO,2,0,12,0,08/02/2006,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
464,BALVINO DÍAZ,0,0,0,0,10/06/2002,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
465,VIVIENDA DURÁN,0,0,0,0,03/08/2000,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
466,EXCLUSIVE CTRO. TUR. INTR.,0,0,0,0,27/11/2001,Maipu,PAT (Propiedad Alquiler Temporario),CIUDAD
467,JOSÉ RAMIRO ÁLVAREZ,0,0,0,0,13/09/2002,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
468,JUAN ARTURO GRANT,0,0,0,0,20/12/2002,San Rafael,PAT (Propiedad Alquiler Temporario),LAS PAREDES
469,HOTEL FINCA HERMITAGE,14,0,32,0,30/10/2013,Guaymallen,Hospedaje,SAN FRANCISCO DEL MONTE
470,NELLY DEL CARMEN MORENO,0,0,0,0,28/10/2002,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
471,BARRANCAS SUITES,0,0,0,0,22/03/2020,San Rafael,Lodge,VILLA 25 DE MAYO
472,CARU LEUFU,21,0,48,12,23/12/2002,San Rafael,PAT (Propiedad Alquiler Temporario),VALLE GRANDE
473,ROBERTO MONTÓN,0,0,0,0,07/01/2003,Lujan,PAT (Propiedad Alquiler Temporario),CARRODILLA
476,COLORINA,0,0,0,0,04/02/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
477,SILVIO MERALAGNO,0,0,0,0,27/02/2003,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
478,CASONA RÍO MENDOZA,0,0,0,0,13/03/2003,Las Heras,PAT (Propiedad Alquiler Temporario),COLONIA SUIZA
479,KILÓMETRO 0,0,0,0,0,28/02/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
480,BALCÓN DEL ATUEL,0,0,0,0,28/02/2003,San Rafael,PAT (Propiedad Alquiler Temporario),VALLE GRANDE
481,ARCO IRIS,3,0,15,0,31/01/2005,Malargue,Cabañas,CAÑADA COLORADA
482,CRIS-AL,0,0,0,0,04/02/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
483,APART N°102,0,0,0,0,24/03/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
484,CLAUDIA MARÍA MATHIEU,0,0,0,0,24/03/2003,Las Heras,Hospedaje,CIUDAD
485,APARTAMENTOS MILENIUM,0,0,0,0,03/12/2001,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
486,FINCA ADALGISA,11,0,22,0,30/08/2004,Lujan,Lodge,CHACRAS DE CORIA
487,RUCAFEL,0,0,0,0,11/07/2003,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
488,RUCAFEL,0,0,0,0,10/07/2003,Capital,Hospedaje,CIUDAD
490,PORTAL DEL SOL,0,0,0,0,03/08/2017,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
491,CAROLINA LLORCA,0,0,0,0,06/07/2004,Capital,Hospedaje,CIUDAD
492,VÍCTOR HUGO NIETO,0,0,0,0,29/07/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
493,CABAÑAS EL VALLE,0,0,0,0,06/08/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
494,OSCAR RICO,0,0,0,0,22/09/2003,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
495,DULCE ESTAR,6,0,36,0,11/11/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
496,SOLAR MAITÉN,10,0,20,0,09/12/2003,San Rafael,Apart-Hotel,CIUDAD
497,MALLORCA,0,0,0,0,25/11/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
498,CASA DEL TURISTA,0,0,0,0,03/12/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
499,DEPARTAMENTO SOL Y PAZ,0,0,0,0,12/12/2003,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
500,OLIVOS Y RÉTAMOS,0,0,0,0,20/01/2004,San Rafael,Hospedaje,CIUDAD
502,VIRGINIA DEPARTAMENTOS,0,0,0,0,16/01/2004,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
503,SOLTIGUA APART,32,0,120,0,01/01/2009,Capital,Apart-Hotel,CIUDAD
504,DEP. DE JUAN Y OLGA MUÑOZ,3,0,10,0,22/01/2004,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
506,DEPARTAMENTOS NOELIA,0,0,0,0,06/04/2004,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
507,CASA FUERTE,1,0,10,0,28/02/2006,San Rafael,Hospedaje,VILLA 25 DE MAYO
508,DEPARTAMENTOS AVELLANEDA,0,0,0,0,26/02/2004,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
509,DEPARTAMENTOS AVELLANEDA,0,0,0,0,26/02/2004,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
510,DEPARTAMENTOS AVELLANEDA,0,0,0,0,26/02/2004,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
511,DEPARTAMENTOS AVELLANEDA,0,0,0,0,26/02/2004,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
512,LA CASONA DEL ENCUENTRO,0,0,0,0,15/09/2003,Tunuyan,PAT (Propiedad Alquiler Temporario),VISTA FLORES
513,HOTEL TUNUYÁN,18,0,48,0,24/10/2006,Tunuyan,Hospedaje,CIUDAD
514,LO DE LUIS,2,0,14,0,10/08/2004,San Rafael,PAT (Propiedad Alquiler Temporario),LAS PAREDES
516,CABAÑAS GERARDO,0,0,0,0,02/01/2020,Gral. Alvear,PAT (Propiedad Alquiler Temporario),LA MARZOLINA
518,MARÍA RITA JUAN,0,0,0,0,27/07/2015,Godoy Cruz,Hospedaje,CIUDAD
519,SUD STAR,1,0,5,0,18/05/2006,Guaymallen,Hospedaje,DORREGO
520,RADIO CLUB,0,0,0,0,28/04/2015,San Rafael,Hospedaje,VALLE GRANDE
522,LA CANDELARIA,5,0,30,0,12/11/2004,Las Heras,PAT (Propiedad Alquiler Temporario),EL CHALLAO
525,FIDEL ANTONIO TIZZA,1,0,4,0,24/11/2004,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
528,LA MAGDALENA,4,0,10,0,22/12/2004,Capital,Hospedaje,CIUDAD
529,LUZ DE PLATA,5,0,23,5,29/12/2004,Malargue,Vivienda de Uso Turístico,CIUDAD
530,GAS-MAR,3,0,15,0,03/01/2005,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
531,LAS TERTULIAS,2,0,6,0,18/08/2006,San Martin,Hospedaje,ALTO VERDE
532,AZARES DE MONTAÑA,0,0,0,0,09/03/2005,San Rafael,Hospedaje,CIUDAD
533,COMPLEJO ALTO PIRCAS,3,0,20,0,03/07/2020,Lujan,Hospedaje,LAS COMPUERTAS
536,LOMAS,0,0,0,0,11/05/2005,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
537,EL ABRAZO,6,0,36,0,07/02/2011,San Rafael,Hospedaje,RAMA CAÍDA
538,JORGE JEREZ,0,0,0,0,05/07/2005,San Rafael,Hospedaje,CIUDAD
539,CASA GLEBINIAS,9,0,18,0,13/07/2005,Lujan,Hospedaje,CHACRAS DE CORIA
541,VIVIENDA DURÁN,0,0,0,0,03/08/2000,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
542,ALESDAY,5,0,20,0,22/07/2005,Gral. Alvear,Hospedaje,CIUDAD
543,LA VIÑUELA,8,0,19,4,03/08/2005,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
549,SOLARES DE MAIPÚ,16,0,48,0,09/09/2005,Maipu,Apart-Hotel,CIUDAD
550,EL PUESTO HOSTEL,2,0,10,0,05/10/2005,Lujan,Hostel,POTRERILLOS
551,ADAMO APART,2,0,8,0,07/10/2005,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
552,BACO,2,0,14,0,25/10/2005,San Rafael,PAT (Propiedad Alquiler Temporario),CUADRO BENEGAS
553,EL NEVADO,13,1,33,14,01/11/2005,Malargue,Apart-Hotel,CIUDAD
554,LAS MAGNOLIAS,3,0,12,0,14/11/2005,San Rafael,Hospedaje,CIUDAD
555,LAS 4 ESTACIONES,4,0,16,0,22/11/2005,San Rafael,PAT (Propiedad Alquiler Temporario),CIUDAD
556,LA CAUTIVA,1,0,12,0,28/05/2015,San Martin,Hospedaje,ALTO VERDE
557,DON RÓMULO,11,0,28,0,13/06/2008,Tupungato,Hostería,CIUDAD
558,FINCA LA PUEBLA,6,0,25,0,13/04/2011,San Carlos,Hospedaje Rural,LA CONSULTA
559,OSVALDO GÓMEZ,1,0,11,0,14/03/2006,San Rafael,Hospedaje,CIUDAD
560,VILLA NIÁGARA,0,0,0,0,25/02/2021,Lujan,PAT (Propiedad Alquiler Temporario),CHACRAS DE CORIA
561,SOL DE VISTALBA,2,0,6,0,22/11/2006,Lujan,PAT (Propiedad Alquiler Temporario),VISTALBA
563,INTI APART HOTEL,19,0,45,0,28/04/2006,Guaymallen,Apart-Hotel,DORREGO
565,PORTEZUELO DEL VIENTO,0,0,0,0,29/07/2015,Las Heras,Hostel,LAS CUEVAS
566,MURAS,9,0,45,0,07/07/2008,Guaymallen,PAT (Propiedad Alquiler Temporario),VILLA NUEVA
568,ANDESOL APART,4,0,20,0,12/06/2006,San Rafael,Hospedaje,CIUDAD
570,CABAÑAS VIÑA ALIWEN,2,0,12,0,30/05/2006,Lujan,Cabañas,VISTALBA
571,PALMANOBA,10,0,40,0,10/07/2006,Guaymallen,Hospedaje,SAN JOSÉ
574,VIRGO,106,0,207,0,28/08/2006,Malargue,Hotel,LAS LEÑAS
575,LOS ARRIEROS,4,0,13,0,20/04/2021,Malargue,Cabañas,CIUDAD
576,POSTALES HOTEL BOUTIQUE,11,0,25,0,09/08/2019,Tunuyan,Petit Hotel,COLONIA LAS ROSAS
577,RÍO MENDOZA,7,0,28,5,27/10/2006,Lujan,Cabañas,CACHEUTA
579,ACUARIO,40,0,111,0,12/10/2011,Malargue,Hotel,LAS LEÑAS
580,RINCÓN DE POTRERILLOS,5,0,28,0,26/12/2007,Lujan,Hospedaje,POTRERILLOS
581,TERRAZAS,6,0,12,0,06/11/2006,Lujan,Hostería Rural,PERDRIEL
583,LA FLOR DEL PAGO,13,0,35,0,03/11/2006,Lujan,Hospedaje,POTRERILLOS
584,FINCA ARCO IRIS,2,0,12,0,09/11/2006,San Carlos,Hotel,PAREDITAS
585,KILÓMETRO 0,0,0,0,0,23/10/2006,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
587,ALTEZZA,24,0,70,0,30/06/2006,Capital,Apart-Hotel,CIUDAD
589,MONTAÑAS AZULES,35,0,100,0,05/05/2006,Capital,Apart-Hotel,CIUDAD
590,AVELLANEDA RENT APART,4,0,16,0,14/12/2006,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
591,LAS ESPUELAS,2,0,12,0,10/01/2007,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
592,SAVOIA,103,0,300,0,26/09/2016,Guaymallen,Hotel,EL BERMEJO
594,SAN RAFAEL GROUP,4,0,18,0,27/10/2008,San Rafael,Hospedaje,CIUDAD
597,NUEVO MUNDO,0,0,89,0,07/08/2006,San Rafael,Hotel,CIUDAD
598,HUELTEN CABAÑAS,8,0,26,5,23/02/2007,Malargue,Hospedaje Vivienda de Alquiler,CIUDAD
599,ALTA PAMPA,,0,,0,23/02/2007,Malargue,Cabañas,CIUDAD
600,POSTA PUEYRREDÓN,4,0,17,0,27/02/2007,Lujan,Hospedaje,CHACRAS DE CORIA
602,UNIVERSAL PARK,4,0,20,0,27/02/2007,San Rafael,Hospedaje,CIUDAD
603,ALTOS ANDINOS APARTMENTS,7,0,26,0,24/08/2007,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
604,HOTEL FRANCIA,12,0,30,0,16/08/2017,San Rafael,Hospedaje,CIUDAD
605,LA GERTRUDIS,0,0,0,0,27/10/2008,San Carlos,Hospedaje,LA CONSULTA
606,CABAÑAS LOS OLIVOS,12,0,35,7,15/03/2007,Gral. Alvear,PAT (Propiedad Alquiler Temporario),CIUDAD
607,TIERRA DE LUNA,2,0,12,0,07/02/2007,Lujan,Cabañas,POTRERILLOS
608,EXECUTIVE HOTELS,74,0,148,0,22/03/2007,Capital,Hotel,CIUDAD
609,CABAÑAS ENTRE EL ATUEL Y EL DIAMANTE,0,0,0,0,09/05/2013,San Rafael,Hospedaje,RAMA CAÍDA
610,AZUL DEPARTAMENTOS,4,0,20,0,10/04/2007,Capital,PAT (Propiedad Alquiler Temporario),CIUDAD
611,CABAÑAS MALBEC,2,0,10,0,11/04/2007,San Rafael,Hospedaje,LAS PAREDES
612,DAYVAR CLUB,12,0,35,0,11/08/2006,Tunuyan,Hospedaje,EL MANZANO
613,CHE PAOLO LAS VEGAS,2,0,12,0,18/05/2007,Lujan,Hospedaje,POTRERILLOS
